time,device_id,latitude,longitude,aqi,co,co2,hum,no2,o3,pm1,pm10,pm25,so2,temp
2026-07-25T09:20:00.000Z,MCT2408028,15.186944,74.096667,39,748.8766666666666,431.1904761904762,74.52498952380952,16.441904761904762,11.535714285714286,4.989999999999999,13.731428571428571,6.767619047619046,1.6428571428571428,32.775166190476185
2026-07-25T09:30:00.000Z,MCT2408028,15.186944,74.096667,38.083333333333336,726.5137500000001,435.125,74.90655,15.641666666666671,11.769166666666662,4.989999999999998,14.375416666666672,7.414166666666664,0.5729166666666669,32.58901
2026-07-25T09:40:00.000Z,MCT2408028,15.186944,74.096667,38.6,744.5448000000001,429.16,74.9353644,16.177599999999998,12.1116,4.989999999999998,13.8804,6.917599999999997,0.3964000000000001,32.70362400000001
2026-07-25T09:50:00.000Z,MCT2408028,15.186944,74.096667,39.72,758.6448000000001,433.2,73.6343996,16.7852,11.781199999999998,4.989999999999998,13.164000000000005,6.2016,1.0032,33.2274408
2026-07-25T10:00:00.000Z,MCT2408028,15.186944,74.096667,38.583333333333336,742.3499999999999,433.125,71.9021575,16.11583333333333,11.605000000000002,4.989999999999998,13.836666666666668,6.875416666666666,0.6933333333333332,33.49662333333334
2026-07-25T10:10:00.000Z,MCT2408028,15.186944,74.096667,38.16,753.6607999999999,435.48,72.42193639999998,15.702800000000003,11.6576,4.989999999999998,13.443200000000004,6.480799999999999,0.39440000000000003,33.41191359999999
2026-07-25T10:11:50.052Z,MCT2408028,15.186944,74.096667,38,768.992,435.2,73.521178,15.606,11.864,4.99,13.524000000000001,6.558,0.48200000000000004,33.416632
2026-07-25T09:20:00.000Z,MCT2408053,15.263333,74.110833,47.07692307692308,253.68676153846152,608.3846153846154,70.14663923076922,22.115384615384617,33.01846153846154,4.590000000000002,11.669999999999998,5.64,6.0976923076923075,33.28545538461538
2026-07-25T09:30:00.000Z,MCT2408053,15.263333,74.110833,47.375,252.47958125,592.5,70.4465325,22.319375,34.1425,4.590000000000002,11.669999999999996,5.64,6.069375,33.488355625
2026-07-25T09:40:00.000Z,MCT2408053,15.263333,74.110833,52.4375,262.64289375,577.875,69.39749187500001,26.559375000000003,32.418125,4.590000000000002,11.669999999999996,5.64,6.50375,33.611023125
2026-07-25T09:50:00.000Z,MCT2408053,15.263333,74.110833,51.1875,254.14765625000004,580.5625,70.82848000000001,25.514375,35.9175,4.590000000000002,11.669999999999996,5.64,6.340624999999999,33.046614375
2026-07-25T10:00:00.000Z,MCT2408053,15.263333,74.110833,48,219.09980625000003,604.8125,72.03344812499999,22.791875000000005,33.021875,4.590000000000002,11.669999999999996,5.64,5.781875,32.86696625
2026-07-25T10:10:00.000Z,MCT2408053,15.263333,74.110833,47.75,244.85711875,589.8125,71.63338125,22.623750000000005,29.905,4.590000000000002,11.669999999999996,5.64,5.73625,32.95276875
2026-07-25T10:11:50.064Z,MCT2408053,15.263333,74.110833,51,249.66213333333334,580.3333333333334,70.85852,25.25666666666667,30.51666666666667,4.59,11.67,5.64,6.03,33.08415
2026-07-25T09:20:00.000Z,MCT2408055,15.585833,73.885556,19,113.2153846153846,597.6153846153846,70.95887615384615,8.11076923076923,32.34439384615384,3.5,10.426153846153849,6.027692307692309,1.3153846153846156,32.84737153846153
2026-07-25T09:30:00.000Z,MCT2408055,15.585833,73.885556,19,111.72599999999998,597.2,71.98360266666667,8.112,32.617049333333334,3.5,10.526666666666669,6.133333333333334,0.9226666666666665,32.559338000000004
2026-07-25T09:40:00.000Z,MCT2408055,15.585833,73.885556,18.875,103.52125000000001,585.4375,73.58936687500001,8.033125,32.22805625,3.5,10.280000000000003,5.8775,0.5775,32.52778812500001
2026-07-25T09:50:00.000Z,MCT2408055,15.585833,73.885556,18.866666666666667,106.262,590.2,72.542582,7.937333333333332,31.63740733333333,3.5,10.482666666666669,6.087999999999999,0.8526666666666667,32.64370733333334
2026-07-25T10:00:00.000Z,MCT2408055,15.585833,73.885556,18.75,119.67000000000003,484.375,73.87117687499999,7.916250000000001,33.354009375000004,3.5,8.4675,4.004999999999999,1.9775,31.195194374999996
2026-07-25T10:10:00.000Z,MCT2408055,15.585833,73.885556,19.333333333333332,99.12333333333332,462.6,77.89790866666667,8.448666666666666,31.148854000000004,3.5,8.681999999999999,4.226,1.1480000000000001,29.627097333333335
2026-07-25T10:11:50.063Z,MCT2408055,15.585833,73.885556,20,91.195,470,79.18982,8.77,28.501905,3.5,8.55,4.09,0.6299999999999999,29.8559
2026-07-25T09:20:00.000Z,MCT2408057,15.272222,74.104722,29.904761904761905,354.64238095238096,563.2857142857143,71.9913038095238,13.207619047619048,8.104761904761904,2.9799999999999986,7.542380952380951,3.5038095238095233,2.743333333333333,32.700089999999996
2026-07-25T09:30:00.000Z,MCT2408057,15.272222,74.104722,29.916666666666668,356.5016666666666,559.375,71.58871791666665,13.232916666666666,8.09375,2.979999999999999,7.070833333333333,3.045,2.95375,32.677044583333334
2026-07-25T09:40:00.000Z,MCT2408057,15.272222,74.104722,29.96,352.30479999999994,559.2,71.898254,13.2216,8,2.9799999999999995,7.082399999999999,3.0564000000000004,2.8895999999999997,32.587365199999994
2026-07-25T09:50:00.000Z,MCT2408057,15.272222,74.104722,30,354.63480000000004,567.32,73.18640040000001,13.37,7.9556000000000004,2.9799999999999995,7.510799999999998,3.4755999999999987,2.8247999999999998,32.308086
2026-07-25T10:00:00.000Z,MCT2408057,15.272222,74.104722,29.56,351.4268,559.84,73.72045840000001,13.054799999999998,8.0728,2.9799999999999995,7.871999999999998,3.8284000000000002,2.3227999999999995,32.2660428
2026-07-25T10:10:00.000Z,MCT2408057,15.272222,74.104722,29.48,344.164,559.96,72.4576416,12.990800000000002,8.223200000000002,2.9799999999999995,7.510399999999996,3.4751999999999987,2.2940000000000005,32.72850759999999
2026-07-25T10:11:50.062Z,MCT2408057,15.272222,74.104722,29.75,349.09749999999997,562.5,72.128815,13.06,8.1575,2.98,8.765,4.705,2.3325,32.85356
2026-07-25T09:20:00.000Z,MCT2408020,15.543475,74.039433,22.384615384615383,180,680.3076923076923,70.88669000000002,9.861391615384616,19.402602307692312,5.569999999999999,15.912307692307694,7.501538461538463,3.659999999999999,33.42983230769231
2026-07-25T09:30:00.000Z,MCT2408020,15.543475,74.039433,22.1875,180.19814374999999,682.8125,70.1623375,9.793096937500001,19.509268125000002,5.5699999999999985,15.840000000000002,7.430000000000003,3.6599999999999984,34.03667375
2026-07-25T09:40:00.000Z,MCT2408020,15.543475,74.039433,23.0625,181.909975,681.6875,69.087546875,10.4554210625,20.421814374999997,5.685624999999998,16.365000000000002,7.836875000000003,3.6599999999999984,34.01254125
2026-07-25T09:50:00.000Z,MCT2408020,15.543475,74.039433,22.0625,180,684.625,72.125,9.672415749999999,20.452115,5.5699999999999985,15.898750000000001,7.488125000000002,3.6599999999999984,33.3636775
2026-07-25T10:00:00.000Z,MCT2408020,15.543475,74.039433,22.4375,180,690.5625,72.240871875,9.9153413125,20.407258749999997,5.5699999999999985,15.840000000000002,7.430000000000003,3.6599999999999984,33.393840624999996
2026-07-25T10:10:00.000Z,MCT2408020,15.543475,74.039433,22.5,180,687.6875,72.921318125,10.063594124999998,20.88685,5.5699999999999985,15.840000000000002,7.430000000000003,3.6599999999999984,32.5184025
2026-07-25T10:11:50.065Z,MCT2408020,15.543475,74.039433,22,180,684,74.85378,9.665002333333332,20.611533333333334,5.57,15.839999999999998,7.43,3.66,31.961593333333337
2026-07-25T09:20:00.000Z,MCT2408052,15.444425,74.063856,25,162.10455384615383,639.9230769230769,68.81619076923076,4.225479000000001,8,8.105384615384615,22.677692307692304,10.755384615384616,2,33.351455384615385
2026-07-25T09:30:00.000Z,MCT2408052,15.444425,74.063856,24.8125,160.07443125,628.25,70.08318312499999,4.09144725,8,8.195625,22.692500000000003,10.6375,2,33.546003125
2026-07-25T09:40:00.000Z,MCT2408052,15.444425,74.063856,25.1875,160.00888750000001,636.4375,69.495719375,4.142017437500001,8,8.279375,23.14625,10.983124999999998,2,33.71492125
2026-07-25T09:50:00.000Z,MCT2408052,15.444425,74.063856,25,160,603.6875,70.42412125,4.1815789375,8,8.258750000000001,22.97375,10.766874999999999,2,33.293963749999996
2026-07-25T10:00:00.000Z,MCT2408052,15.444425,74.063856,26.625,160,620.1875,72.84216437500001,4.036008750000001,8,9.428125,26.358749999999997,12.341875000000002,2,32.560635625
2026-07-25T10:10:00.000Z,MCT2408052,15.444425,74.063856,25.875,160,657.0625,75.632136875,3.8105701875000006,8,8.86375,24.741874999999993,11.608125000000001,2,32.194640625000005
2026-07-25T10:11:50.160Z,MCT2408052,15.444425,74.063856,25.5,160,609,75.97403,3.7221055,8,8.364999999999998,23.795,11.565000000000001,2,32.242235
2026-07-25T09:20:00.000Z,MCT2408021,15.500556,74.053333,47.46153846153846,375,562,72.65377538461539,19.48076923076923,13.41503,2.86,8.328461538461537,4.834615384615384,4.334615384615384,33.00825230769231
2026-07-25T09:30:00.000Z,MCT2408021,15.500556,74.053333,47.4375,375,563.5625,71.876090625,19.416875,13.395080000000004,2.86,7.988750000000001,4.46375,4.27875,33.269831875
2026-07-25T09:40:00.000Z,MCT2408021,15.500556,74.053333,46.9375,375,556.75,71.87084437499999,18.98,13.140636875000002,2.86,7.6625000000000005,4.107500000000001,4.361250000000001,32.95679
2026-07-25T09:50:00.000Z,MCT2408021,15.500556,74.053333,47.333333333333336,375,554.3333333333334,73.76837133333332,19.300666666666665,13.29009,2.86,7.622000000000001,4.0633333333333335,4.357333333333333,32.417767999999995
2026-07-25T10:00:00.000Z,MCT2408021,15.500556,74.053333,47.3125,375,556.625,72.96995625,19.21625,13.66012875,2.86,7.39,3.810000000000001,4.286874999999999,32.517063125
2026-07-25T10:10:00.000Z,MCT2408021,15.500556,74.053333,46.875,375,564.625,74.77812250000001,18.984375,13.798927499999998,2.86,7.4174999999999995,3.8400000000000007,4.368125,31.9493025
2026-07-25T10:11:50.186Z,MCT2408021,15.500556,74.053333,47,375,560.6666666666666,76.26267333333332,19.193333333333335,13.797606666666667,2.86,7.536666666666666,3.97,4.34,31.489686666666667
2026-07-25T09:20:00.000Z,MCT2408051,15.486528,74.033889,51.46153846153846,340.8223076923077,647.6153846153846,79.42398230769231,21.23692307692308,5.1899999999999995,3.729999999999999,10.617692307692304,5.02769230769231,4.39,31.760841538461534
2026-07-25T09:30:00.000Z,MCT2408051,15.486528,74.033889,50,333.76062499999995,651.8125,80.329460625,20.55,5.1899999999999995,3.7299999999999986,10.608749999999995,5.0187500000000025,4.39,31.244798125000003
2026-07-25T09:40:00.000Z,MCT2408051,15.486528,74.033889,50.25,347.011875,657.1875,83.78605375,20.882499999999997,5.1899999999999995,3.7299999999999986,10.686249999999998,5.096875000000002,4.39,30.567778125000004
2026-07-25T09:50:00.000Z,MCT2408051,15.486528,74.033889,50.266666666666666,366.97333333333336,660.6,84.73791400000002,20.98066666666666,5.1899999999999995,3.7299999999999986,10.776666666666664,5.187333333333334,4.39,30.088991333333336
2026-07-25T10:00:00.000Z,MCT2408051,15.486528,74.033889,50.875,388.7362499999999,660.125,88.29359374999999,21.393749999999997,5.1899999999999995,3.7299999999999986,12.391250000000001,6.80625,4.39,29.766076249999994
2026-07-25T10:10:00.000Z,MCT2408051,15.486528,74.033889,51.3125,402.92187499999994,653.375,88.41041874999999,21.664375,5.1899999999999995,4.118749999999999,12.898125000000002,6.806874999999998,4.39,29.70172625
2026-07-25T10:11:50.196Z,MCT2408051,15.486528,74.033889,51.333333333333336,408.82,660,87.10150333333333,21.69333333333333,5.19,3.73,11.19,5.6000000000000005,4.39,29.816573333333334
2026-07-25T09:20:00.000Z,MCT2408050,15.553611,73.958333,27.923076923076923,89.37692307692308,425.61538461538464,68.85785692307692,12.771538461538464,3.243846153846154,4.240000000000001,13.343076923076922,7.257692307692308,3.1415384615384614,34.324964615384616
2026-07-25T09:30:00.000Z,MCT2408050,15.553611,73.958333,28.1875,88.65562499999999,420.25,70.661588125,12.36125,3.2375000000000003,4.240000000000001,13.525,7.437500000000001,2.6625000000000005,33.58018875
2026-07-25T09:40:00.000Z,MCT2408050,15.553611,73.958333,28.0625,86.32874999999999,444.25,73.635620625,11.939374999999998,3.546875,4.240000000000001,14.11625,8.02375,1.7187500000000002,33.16325
2026-07-25T09:50:00.000Z,MCT2408050,15.553611,73.958333,28.4375,86.30687499999998,439,73.84018312500001,12.204375,3.636875,4.240000000000001,13.632499999999999,7.544999999999999,1.608125,32.84886937500001
2026-07-25T10:00:00.000Z,MCT2408050,15.553611,73.958333,28.25,86.05187499999998,459.625,75.849574375,12.127500000000001,3.51,4.293125000000001,13.846875,7.651875,1.525625,31.659055624999997
2026-07-25T10:10:00.000Z,MCT2408050,15.553611,73.958333,28,86.02999999999999,478.1875,78.76066625,11.749375,3.579375,4.240000000000001,13.2025,7.1187499999999995,1.0618750000000001,30.534930625
2026-07-25T10:11:50.196Z,MCT2408050,15.553611,73.958333,28,86.03000000000002,473.6666666666667,78.94313666666666,11.783333333333333,3.7566666666666664,4.24,13.166666666666666,7.083333333333333,1,29.94527666666667
2026-07-25T09:20:00.000Z,MCT2408034,15.356389,74.123611,50.4,210.68839000000003,422.3,66.7977745,23.735,7.586499999999998,6.379999999999998,17.819999999999997,8.44,1.2685,35.04416249999999
2026-07-25T09:30:00.000Z,MCT2408034,15.356389,74.123611,51.84,207.514004,418.64,66.06726040000001,24.896799999999995,8.088,6.744399999999998,19.283199999999994,9.3776,1.3276,35.320121199999996
2026-07-25T09:40:00.000Z,MCT2408034,15.356389,74.123611,55.666666666666664,197.23884999999999,412,64.68888375,28.221666666666664,8.713333333333333,6.493749999999998,18.719166666666663,9.221666666666666,1.2258333333333333,36.139910416666666
2026-07-25T09:50:00.000Z,MCT2408034,15.356389,74.123611,59.2,210.82688800000003,414.4,63.55963120000001,31.121199999999998,9.555999999999997,6.379999999999998,17.819999999999997,8.44,1.8644,36.1699756
2026-07-25T10:00:00.000Z,MCT2408034,15.356389,74.123611,63.92,216.89615600000005,415.92,64.42419439999999,35.3896,10.490399999999998,6.379999999999998,17.819999999999997,8.44,2.0248,35.39991599999999
2026-07-25T10:10:00.000Z,MCT2408034,15.356389,74.123611,58.666666666666664,220.87347499999998,413.9166666666667,65.35295749999999,30.65791666666666,9.52,6.379999999999998,17.819999999999997,8.44,1.36625,35.17554583333334
2026-07-25T10:11:50.272Z,MCT2408034,15.356389,74.123611,60.4,206.1576,411.6,65.14410600000001,32.314,9.725999999999999,6.38,17.82,8.44,1.2500000000000002,35.323552
2026-07-25T09:20:00.000Z,MCT2408030,15.142519,74.075003,25,166.11121538461538,417.46153846153845,69.60788615384617,8.008461538461535,6.200000000000002,9.370000000000001,24.639999999999993,12.31,3.3638461538461533,33.38198307692308
2026-07-25T09:30:00.000Z,MCT2408030,15.142519,74.075003,25,168.3501625,416.5,69.580119375,7.904375,6.200000000000002,9.370000000000001,24.639999999999993,12.31,3.3625,33.500421249999995
2026-07-25T09:40:00.000Z,MCT2408030,15.142519,74.075003,25,167.25972666666667,416.73333333333335,69.12512133333333,7.8166666666666655,6.200000000000002,9.370000000000001,24.700666666666663,12.372666666666667,3.561333333333333,33.60825333333333
2026-07-25T09:50:00.000Z,MCT2408030,15.142519,74.075003,25,165.690275,413.125,69.614928125,7.9818750000000005,6.200000000000002,9.370000000000001,24.639999999999993,12.31,3.1137500000000005,33.665318750000004
2026-07-25T10:00:00.000Z,MCT2408030,15.142519,74.075003,25,165.6083,412.9375,68.47671875000002,7.595624999999998,6.200000000000002,9.370000000000001,24.639999999999993,12.31,3.3,33.930763125
2026-07-25T10:10:00.000Z,MCT2408030,15.142519,74.075003,25,165.1168266666667,415.93333333333334,68.067688,7.740666666666667,6.200000000000002,9.370000000000001,24.639999999999993,12.31,3.634666666666667,34.10446666666666
2026-07-25T10:11:50.294Z,MCT2408030,15.142519,74.075003,25,171.23906666666667,412.3333333333333,67.26762000000001,7.906666666666666,6.2,9.37,24.64,12.31,4.013333333333334,34.03511
2026-07-25T09:20:00.000Z,MCT2408023,15.499722,74.020833,28.076923076923077,237.95846153846148,452.0769230769231,71.95891384615386,12.576923076923082,15.060000000000002,6.436923076923079,19.58153846153846,12.046153846153848,5.182307692307692,33.38445846153847
2026-07-25T09:30:00.000Z,MCT2408023,15.499722,74.020833,27.5,256.22749999999996,442.6875,72.62901624999999,13.399375000000001,12.223749999999997,6.340000000000002,18.205,10.693750000000001,4.94375,33.152524375
2026-07-25T09:40:00.000Z,MCT2408023,15.499722,74.020833,27.4375,251.26874999999998,452.6875,74.2721975,13.397499999999999,12.783124999999998,6.340000000000002,17.809375,10.240625000000001,4.874375,32.608225
2026-07-25T09:50:00.000Z,MCT2408023,15.499722,74.020833,27.2,244.598,462.53333333333336,74.34515400000001,13.216666666666669,13.655999999999997,6.340000000000002,18.068666666666665,10.536666666666669,4.844666666666667,32.25260133333333
2026-07-25T10:00:00.000Z,MCT2408023,15.499722,74.020833,26.875,235.27437499999996,445.375,77.07838500000001,12.298124999999999,15.026874999999999,6.340000000000002,18.521875,11.05625,4.813125,31.675142500000007
2026-07-25T10:10:00.000Z,MCT2408023,15.499722,74.020833,26.375,233.72875000000002,458.9375,78.500313125,12.253124999999997,15.577499999999999,6.340000000000002,17.968124999999997,10.421875000000002,4.7281249999999995,30.933100625
2026-07-25T10:11:50.307Z,MCT2408023,15.499722,74.020833,28,228.70000000000002,460.6666666666667,79.05503333333333,11.713333333333333,16.976666666666663,6.34,19.84,12.566666666666668,4.433333333333334,30.746079999999996
2026-07-25T09:20:00.000Z,MCT2408029,15.333611,74.206944,12.23076923076923,503.0109769230769,700.2307692307693,77.53482846153845,3.9738461538461536,7.14,2.94,8.714615384615385,4.754615384615385,3.534615384615385,33.369606153846156
2026-07-25T09:30:00.000Z,MCT2408029,15.333611,74.206944,12.75,509.6604562500001,702.875,77.55951375000001,4.1899999999999995,7.14,2.9399999999999995,8.67,4.709999999999999,3.5,33.413281250000004
2026-07-25T09:40:00.000Z,MCT2408029,15.333611,74.206944,12.8125,509.33663750000005,695.5,77.28723875,5.128749999999999,7.14,2.9399999999999995,8.706249999999999,4.746249999999999,3.5,33.51583875
2026-07-25T09:50:00.000Z,MCT2408029,15.333611,74.206944,14.3125,505.79626875,698.25,77.0369,6.8999999999999995,7.14,2.9399999999999995,8.77875,4.819375,3.5,33.385796875
2026-07-25T10:00:00.000Z,MCT2408029,15.333611,74.206944,13.9375,508.27096874999995,703.125,78.24139187499999,6.272499999999999,7.14,2.9399999999999995,8.70625,4.74625,3.5,32.97824062499999
2026-07-25T10:10:00.000Z,MCT2408029,15.333611,74.206944,13.1875,508.3793375,701.6875,77.95481187499999,5.294375,7.14,2.9399999999999995,8.67,4.709999999999999,3.5,32.739605624999996
2026-07-25T10:11:50.307Z,MCT2408029,15.333611,74.206944,12.333333333333334,506.0678,704,79.26865666666667,3.8800000000000003,7.14,2.94,8.67,4.71,3.5,32.66587
2026-07-25T09:20:00.000Z,MCT2408027,15.275556,74.1075,19.46153846153846,1146.1176923076923,487.61538461538464,72.46714769230769,6.579999999999999,11.809230769230767,5.157692307692307,16.302307692307693,9.045384615384616,2.95,33.06105307692308
2026-07-25T09:30:00.000Z,MCT2408027,15.275556,74.1075,22.75,1143.20625,490.1875,71.875136875,6.579999999999999,12.095625,7.026250000000003,22.79375,12.783124999999998,2.9500000000000006,33.05599875
2026-07-25T09:40:00.000Z,MCT2408027,15.275556,74.1075,19.0625,1148.33125,490.375,72.18031437500002,6.579999999999999,12.232500000000003,4.9300000000000015,15.28,8.400625,2.9500000000000006,32.978241874999995
2026-07-25T09:50:00.000Z,MCT2408027,15.275556,74.1075,28.333333333333332,1142.48,513.5333333333333,73.247538,6.579999999999999,12.172000000000002,10.388666666666664,33.646,18.906,2.9500000000000006,32.68517733333333
2026-07-25T10:00:00.000Z,MCT2408027,15.275556,74.1075,24,1142.0575000000001,498.1875,73.74243187500001,6.579999999999999,12.323125000000005,7.6431249999999995,25.320625,14.451249999999998,2.9500000000000006,32.714805625000004
2026-07-25T10:10:00.000Z,MCT2408027,15.275556,74.1075,20.8125,1151.008125,479.4375,73.20741937500003,6.579999999999999,11.919375000000002,5.67,18.791249999999998,10.80875,2.9500000000000006,33.04192125
2026-07-25T10:11:50.379Z,MCT2408027,15.275556,74.1075,22.666666666666668,1141.0566666666666,513,73.39148,6.580000000000001,11.626666666666665,6.573333333333333,22.016666666666666,12.846666666666666,2.9500000000000006,33.11632666666667
2026-07-25T09:20:00.000Z,MCT2408043,15.221111,74.087222,56.857142857142854,204.6835714285714,637.1428571428571,68.69286142857143,24.182142857142857,33.98428571428571,6.4207142857142845,22.805714285714288,13.541428571428574,5.29,33.72842357142857
2026-07-25T09:30:00.000Z,MCT2408043,15.221111,74.087222,56.6875,212.40937500000004,625.375,67.99749812499999,24.122500000000002,34.036874999999995,6.409374999999999,21.726875000000003,12.49,5.290000000000001,34.0071775
